type	latitude	longitude	altitude (m)	name	desc
T	45.395280000	3.344940000	411.2		
T	45.394910000	3.345290000	408.8		
T	45.394700000	3.345510000	407.7		
T	45.394280000	3.345930000	406.1		
T	45.393750000	3.346460000	404.4		
T	45.393520000	3.346700000	403.7		
T	45.393400000	3.346820000	403.6		
T	45.393380000	3.346840000	403.6		
T	45.393120000	3.347120000	404.6		
T	45.392890000	3.347430000	406.3		
T	45.392730000	3.347680000	407.8		
T	45.392590000	3.347930000	408.6		
T	45.392390000	3.348360000	409.3		
T	45.392040000	3.349180000	414.2		
T	45.391930000	3.349510000	414.7		
T	45.391880000	3.349660000	414.6		
T	45.391800000	3.349930000	414.2		
T	45.391650000	3.350470000	414.1		
T	45.391570000	3.350830000	414.7		
T	45.391520000	3.351090000	415.6		
T	45.391450000	3.351400000	416.4		
T	45.391370000	3.351700000	416.9		
T	45.391330000	3.351840000	416.9		
T	45.391250000	3.352110000	416.9		
T	45.391170000	3.352320000	416.4		
T	45.391100000	3.352540000	416.1		
T	45.390990000	3.352820000	416.5		
T	45.390880000	3.353070000	416.6		
T	45.390770000	3.353280000	416.7		
T	45.390620000	3.353560000	417.0		
T	45.390410000	3.353910000	416.0		
T	45.390290000	3.354090000	414.8		
T	45.390160000	3.354310000	413.9		
T	45.390040000	3.354500000	413.1		
T	45.389960000	3.354660000	413.4		
T	45.389870000	3.354860000	414.3		
T	45.389810000	3.355040000	415.0		
T	45.389760000	3.355220000	415.3		
T	45.389720000	3.355420000	415.8		
T	45.389690000	3.355600000	416.3		
T	45.389660000	3.355780000	416.6		
T	45.389640000	3.355970000	416.5		
T	45.389620000	3.356210000	416.1		
T	45.389610000	3.356470000	415.9		
T	45.389590000	3.356690000	415.7		
T	45.389570000	3.356940000	416.1		
T	45.389560000	3.357040000	416.2		
T	45.389520000	3.357250000	416.0		
T	45.389470000	3.357480000	415.5		
T	45.389420000	3.357720000	417.0		
T	45.389350000	3.358000000	418.3		
T	45.389240000	3.358380000	418.8		
T	45.388990000	3.359220000	420.4		
T	45.388850000	3.359690000	418.3		
T	45.388710000	3.360130000	415.9		
T	45.388580000	3.360220000	413.7		
T	45.388580000	3.360220000	413.7		
T	45.388520000	3.360200000	412.8		
T	45.388470000	3.360180000	412.1		
T	45.388340000	3.360090000	410.1		
T	45.388220000	3.359960000	409.6		
T	45.387830000	3.359530000	407.4		
T	45.387630000	3.359310000	406.5		
T	45.387410000	3.359070000	406.1		
T	45.387260000	3.358930000	406.2		
T	45.387140000	3.358820000	406.3		
T	45.387030000	3.358760000	406.4		
T	45.386840000	3.358640000	406.6		
T	45.386640000	3.358500000	406.6		
T	45.386590000	3.358470000	406.4		
T	45.386490000	3.358420000	406.2		
T	45.386440000	3.358410000	406.2		
T	45.386380000	3.358410000	406.1		
T	45.386250000	3.358450000	406.1		
T	45.386250000	3.358450000	406.1		
T	45.386170000	3.358210000	405.8		
T	45.386120000	3.358090000	405.6		
T	45.386080000	3.357990000	405.5		
T	45.386050000	3.357890000	405.3		
T	45.386040000	3.357870000	405.3		
T	45.385640000	3.356460000	410.0		
T	45.385600000	3.356330000	412.7		
T	45.385640000	3.356200000	414.8		
T	45.385640000	3.356200000	414.8		
T	45.385480000	3.356300000	414.4		
T	45.385280000	3.356410000	413.9		
T	45.385180000	3.356470000	413.3		
T	45.385130000	3.356480000	413.5		
T	45.385080000	3.356500000	413.4		
T	45.385030000	3.356500000	413.8		
T	45.384970000	3.356490000	414.3		
T	45.384850000	3.356480000	414.5		
T	45.384730000	3.356460000	415.0		
T	45.384490000	3.356400000	416.4		
T	45.384180000	3.356320000	418.1		
T	45.383620000	3.356180000	418.3		
T	45.383340000	3.356110000	418.4		
T	45.382980000	3.356010000	417.8		
T	45.382620000	3.355920000	416.6		
T	45.382280000	3.355820000	415.1		
T	45.381980000	3.355730000	414.0		
T	45.381800000	3.355650000	413.8		
T	45.381610000	3.355560000	414.0		
T	45.381320000	3.355430000	414.9		
T	45.381080000	3.355320000	415.4		
T	45.380880000	3.355240000	415.5		
T	45.380670000	3.355170000	416.2		
T	45.380430000	3.355110000	416.9		
T	45.380180000	3.355060000	417.4		
T	45.379940000	3.355020000	417.5		
T	45.379720000	3.354980000	417.4		
T	45.379470000	3.354950000	417.1		
T	45.379280000	3.354930000	416.8		
T	45.379080000	3.354940000	416.5		
T	45.378890000	3.354960000	416.8		
T	45.378730000	3.354980000	417.0		
T	45.378560000	3.355000000	417.2		
T	45.378430000	3.355020000	417.3		
T	45.378290000	3.355060000	417.4		
T	45.378160000	3.355130000	417.7		
T	45.378040000	3.355220000	417.5		
T	45.377890000	3.355350000	416.8		
T	45.377750000	3.355470000	416.1		
T	45.377600000	3.355610000	415.2		
T	45.377480000	3.355700000	414.6		
T	45.377370000	3.355760000	414.0		
T	45.377300000	3.355790000	413.8		
T	45.377300000	3.355790000	413.8		
T	45.377330000	3.355910000	411.9		
T	45.377400000	3.356170000	408.7		
T	45.377400000	3.356240000	408.0		
T	45.377410000	3.356290000	407.4		
T	45.377400000	3.356350000	406.8		
T	45.377380000	3.356390000	406.4		
T	45.377360000	3.356450000	405.8		
T	45.377260000	3.356620000	404.1		
T	45.377140000	3.356780000	403.5		
T	45.377000000	3.356930000	403.4		
T	45.376920000	3.357010000	403.3		
T	45.376830000	3.357080000	403.2		
T	45.376750000	3.357120000	403.2		
T	45.376690000	3.357150000	403.2		
T	45.376630000	3.357170000	403.2		
T	45.376580000	3.357170000	403.2		
T	45.376490000	3.357170000	403.3		
T	45.376390000	3.357160000	403.3		
T	45.376300000	3.357150000	403.4		
T	45.376200000	3.357150000	403.4		
T	45.376110000	3.357160000	403.5		
T	45.376030000	3.357190000	403.5		
T	45.375890000	3.357260000	403.7		
T	45.375700000	3.357390000	404.0		
T	45.375360000	3.357670000	404.4		
T	45.375010000	3.357960000	404.4		
T	45.374690000	3.358240000	403.7		
T	45.374430000	3.358470000	403.0		
T	45.374300000	3.358580000	402.6		
T	45.374050000	3.358860000	402.1		
T	45.373870000	3.359080000	402.2		
T	45.373510000	3.359420000	403.2		
T	45.373270000	3.359650000	403.4		
T	45.373160000	3.359730000	403.3		
T	45.372840000	3.359940000	403.1		
T	45.372570000	3.360080000	403.0		
T	45.372400000	3.360160000	403.2		
T	45.372230000	3.360240000	403.5		
T	45.371900000	3.360370000	404.4		
T	45.371670000	3.360520000	405.2		
T	45.371590000	3.360560000	405.5		
T	45.371510000	3.360600000	405.8		
T	45.371220000	3.360700000	406.7		
T	45.371220000	3.360700000	406.7		
T	45.371170000	3.360450000	406.0		
T	45.371090000	3.360100000	405.0		
T	45.370990000	3.359780000	404.5		
T	45.370950000	3.359650000	404.4		
T	45.370880000	3.359520000	404.4		
T	45.370880000	3.359520000	404.4		
T	45.370810000	3.359580000	404.5		
T	45.370710000	3.359650000	404.6		
T	45.370600000	3.359730000	404.8		
T	45.370310000	3.359880000	404.9		
T	45.369800000	3.360160000	405.0		
T	45.369310000	3.360440000	405.1		
T	45.368950000	3.360620000	405.3		
T	45.368760000	3.360710000	405.3		
T	45.368570000	3.360830000	405.3		
T	45.368410000	3.360950000	405.1		
T	45.368150000	3.361150000	404.6		
T	45.368090000	3.361200000	404.5		
T	45.368040000	3.361230000	404.5		
T	45.367990000	3.361240000	404.4		
T	45.367850000	3.361240000	404.1		
T	45.367360000	3.361190000	403.6		
T	45.367030000	3.361170000	404.1		
T	45.366780000	3.361170000	404.4		
T	45.366530000	3.361230000	404.5		
T	45.366320000	3.361300000	404.4		
T	45.366080000	3.361380000	404.3		
T	45.365900000	3.361470000	404.2		
T	45.365220000	3.361860000	405.0		
T	45.364340000	3.362340000	405.2		
T	45.363490000	3.362840000	404.9		
T	45.362870000	3.363200000	405.6		
T	45.362870000	3.363200000	405.6		
T	45.362680000	3.362580000	405.8		
T	45.362320000	3.361370000	404.7		
T	45.361990000	3.360210000	404.0		
T	45.361990000	3.360210000	404.0		
T	45.361100000	3.360720000	404.2		
T	45.360140000	3.361260000	405.4		
T	45.359630000	3.361540000	405.2		
T	45.359520000	3.361580000	405.1		
T	45.359470000	3.361600000	405.1		
T	45.359020000	3.361570000	405.3		
T	45.358460000	3.361550000	405.9		
T	45.358320000	3.361550000	406.0		
T	45.357740000	3.361540000	406.0		
T	45.357100000	3.361520000	405.6		
T	45.356340000	3.361520000	405.5		
T	45.356110000	3.361530000	405.7		
T	45.356030000	3.361520000	405.8		
T	45.355980000	3.361480000	405.9		
T	45.355920000	3.361390000	405.9		
T	45.355800000	3.361180000	406.0		
T	45.355800000	3.361180000	406.0		
T	45.355790000	3.361720000	406.0		
T	45.355800000	3.362440000	405.1		
T	45.355800000	3.362610000	405.2		
T	45.355800000	3.362700000	405.3		
T	45.355820000	3.363050000	405.7		
T	45.355830000	3.363180000	405.8		
T	45.355820000	3.363250000	405.9		
T	45.355800000	3.363300000	406.0		
T	45.355800000	3.363360000	406.0		
T	45.355850000	3.363480000	406.2		
T	45.356050000	3.363910000	406.4		
T	45.356070000	3.364010000	406.5		
T	45.356060000	3.364070000	406.6		
T	45.356030000	3.364130000	406.7		
T	45.355950000	3.364190000	406.8		
T	45.355650000	3.364350000	406.7		
T	45.355440000	3.364500000	406.5		
T	45.355110000	3.364870000	406.8		
T	45.354870000	3.365180000	407.2		
T	45.354790000	3.365270000	407.3		
T	45.354390000	3.365720000	407.9		
T	45.354240000	3.365890000	407.9		
T	45.354180000	3.365980000	407.8		
T	45.354180000	3.366030000	407.8		
T	45.354180000	3.366090000	407.7		
T	45.354180000	3.366120000	407.7		
T	45.354180000	3.366190000	407.6		
T	45.354180000	3.366190000	407.6		
T	45.354080000	3.366210000	407.5		
T	45.353960000	3.366230000	407.4		
T	45.353700000	3.366230000	407.2		
T	45.353580000	3.366250000	407.1		
T	45.353440000	3.366300000	407.1		
T	45.353260000	3.366430000	407.0		
T	45.352960000	3.366640000	407.0		
T	45.352690000	3.366860000	407.2		
T	45.352300000	3.367130000	407.4		
T	45.351650000	3.367590000	406.9		
T	45.351220000	3.367900000	407.1		
T	45.350940000	3.368120000	407.1		
T	45.350910000	3.368130000	407.2		
T	45.350740000	3.368280000	407.2		
T	45.350620000	3.368370000	407.3		
T	45.350560000	3.368390000	407.4		
T	45.350490000	3.368400000	407.5		
T	45.350380000	3.368410000	407.6		
T	45.350250000	3.368420000	407.7		
T	45.350110000	3.368430000	407.9		
T	45.349960000	3.368460000	408.0		
T	45.349610000	3.368530000	408.4		
T	45.349160000	3.368610000	408.7		
T	45.348680000	3.368680000	408.6		
T	45.348290000	3.368750000	408.5		
T	45.347980000	3.368810000	408.2		
T	45.347690000	3.368840000	408.1		
T	45.347640000	3.368840000	408.1		
T	45.347500000	3.368860000	408.0		
T	45.347310000	3.368850000	408.2		
T	45.347010000	3.368790000	408.6		
T	45.346640000	3.368730000	409.0		
T	45.346260000	3.368680000	408.8		
T	45.346030000	3.368630000	408.7		
T	45.345600000	3.368550000	408.8		
T	45.345120000	3.368450000	409.0		
T	45.344570000	3.368330000	409.0		
T	45.344520000	3.368320000	409.0		
T	45.344270000	3.368270000	409.0		
T	45.343780000	3.368170000	409.6		
T	45.343240000	3.368040000	410.2		
T	45.342870000	3.367960000	409.6		
T	45.342680000	3.367930000	409.3		
T	45.342680000	3.367930000	409.3		
T	45.342630000	3.367970000	409.2		
T	45.342530000	3.368050000	409.0		
T	45.342260000	3.368270000	409.3		
T	45.341810000	3.368740000	409.9		
T	45.341510000	3.369050000	410.2		
T	45.341350000	3.369220000	410.4		
T	45.341270000	3.369350000	410.4		
T	45.341170000	3.369560000	410.3		
T	45.341000000	3.369890000	410.1		
T	45.340880000	3.370070000	409.9		
T	45.340660000	3.370310000	409.6		
T	45.340470000	3.370480000	409.4		
T	45.340420000	3.370520000	409.4		
T	45.340230000	3.370650000	409.2		
T	45.340200000	3.370660000	409.2		
T	45.340030000	3.370750000	409.1		
T	45.339700000	3.370880000	409.4		
T	45.338950000	3.371190000	410.1		
T	45.338900000	3.371210000	410.1		
T	45.338320000	3.371480000	410.8		
T	45.338020000	3.371610000	410.9		
T	45.337990000	3.371620000	410.9		
T	45.337810000	3.371660000	411.0		
T	45.337490000	3.371730000	411.2		
T	45.337280000	3.371750000	411.4		
T	45.337280000	3.371750000	411.4		
T	45.337270000	3.371940000	411.8		
T	45.337270000	3.372240000	412.3		
T	45.337270000	3.372660000	412.9		
T	45.337270000	3.372760000	413.0		
T	45.337270000	3.373050000	413.4		
T	45.337270000	3.373050000	413.4		
T	45.337050000	3.373040000	413.1		
T	45.336910000	3.373040000	412.9		
T	45.336850000	3.373030000	412.9		
T	45.336820000	3.373020000	412.8		
T	45.336680000	3.372980000	412.6		
T	45.336540000	3.372930000	412.4		
T	45.336370000	3.372840000	412.3		
T	45.336200000	3.372740000	412.1		
T	45.336090000	3.372720000	412.1		
T	45.336020000	3.372710000	412.1		
T	45.335790000	3.372660000	411.9		
T	45.335710000	3.372660000	411.8		
T	45.335710000	3.372660000	411.8		
T	45.335660000	3.372670000	411.8		
T	45.335550000	3.372730000	411.6		
T	45.335340000	3.372930000	411.1		
T	45.335020000	3.373240000	410.2		
T	45.334820000	3.373370000	410.0		
T	45.334290000	3.373660000	410.1		
T	45.333510000	3.374100000	411.5		
T	45.332700000	3.374570000	410.1		
T	45.332460000	3.374740000	409.8		
T	45.332340000	3.374860000	410.1		
T	45.332250000	3.375030000	410.3		
T	45.332180000	3.375230000	410.6		
T	45.332090000	3.375610000	410.9		
T	45.331970000	3.375940000	411.0		
T	45.331890000	3.376070000	410.9		
T	45.331780000	3.376220000	410.9		
T	45.331640000	3.376340000	411.0		
T	45.331390000	3.376580000	411.3		
T	45.331080000	3.376850000	411.6		
T	45.330890000	3.376980000	411.9		
T	45.330720000	3.377080000	411.9		
T	45.330440000	3.377230000	411.5		
T	45.330050000	3.377450000	411.1		
T	45.329760000	3.377570000	411.0		
T	45.329450000	3.377700000	411.2		
T	45.329140000	3.377870000	411.4		
T	45.328870000	3.378010000	411.2		
T	45.328530000	3.378250000	410.5		
T	45.328230000	3.378510000	410.3		
T	45.328120000	3.378650000	410.5		
T	45.327990000	3.378860000	410.8		
T	45.327710000	3.379350000	411.2		
T	45.327450000	3.379770000	411.7		
T	45.327250000	3.380020000	412.0		
T	45.327120000	3.380210000	412.4		
T	45.327030000	3.380330000	412.6		
T	45.326930000	3.380410000	412.6		
T	45.326870000	3.380450000	412.7		
T	45.326760000	3.380480000	412.6		
T	45.326660000	3.380630000	412.7		
T	45.326610000	3.380730000	412.8		
T	45.326540000	3.380880000	412.8		
T	45.326500000	3.380940000	412.8		
T	45.326430000	3.381020000	412.7		
T	45.326280000	3.381180000	412.5		
T	45.325990000	3.381520000	412.2		
T	45.325820000	3.381750000	412.1		
T	45.325610000	3.382080000	412.8		
T	45.325440000	3.382290000	413.2		
T	45.325330000	3.382380000	413.5		
T	45.325030000	3.382510000	414.0		
T	45.324550000	3.382710000	413.3		
T	45.323960000	3.382990000	413.1		
T	45.323320000	3.383290000	413.0		
T	45.322790000	3.383520000	412.5		
T	45.322540000	3.383580000	412.3		
T	45.322130000	3.383630000	413.1		
T	45.321650000	3.383720000	414.0		
T	45.321250000	3.383850000	414.0		
T	45.321050000	3.383930000	414.0		
T	45.320910000	3.383980000	414.0		
T	45.320820000	3.384030000	414.0		
T	45.320760000	3.384060000	413.9		
T	45.320740000	3.384080000	413.9		
T	45.320700000	3.384110000	413.8		
T	45.320500000	3.384330000	413.5		
T	45.320270000	3.384640000	413.1		
T	45.320150000	3.384910000	413.0		
T	45.319970000	3.385330000	413.0		
T	45.319840000	3.385660000	413.2		
T	45.319780000	3.385890000	413.3		
T	45.319750000	3.386110000	413.3		
T	45.319740000	3.386310000	413.3		
T	45.319740000	3.386680000	413.3		
T	45.319780000	3.386990000	413.4		
T	45.319760000	3.387160000	413.5		
T	45.319660000	3.387540000	413.6		
T	45.319480000	3.388210000	413.4		
T	45.319440000	3.388340000	413.3		
T	45.319390000	3.388450000	413.3		
T	45.319120000	3.388950000	413.1		
T	45.318890000	3.389370000	413.7		
T	45.318800000	3.389560000	413.9		
T	45.318800000	3.389560000	413.9		
T	45.318690000	3.389550000	414.1		
T	45.318620000	3.389550000	414.3		
T	45.318260000	3.389540000	415.0		
T	45.317810000	3.389570000	415.0		
T	45.317130000	3.389580000	415.4		
T	45.316520000	3.389540000	415.9		
T	45.316220000	3.389520000	415.8		
T	45.316140000	3.389530000	415.7		
T	45.315880000	3.389540000	415.6		
T	45.315360000	3.389600000	415.5		
T	45.315000000	3.389600000	415.5		
T	45.314630000	3.389630000	415.9		
T	45.314570000	3.389640000	416.0		
T	45.314470000	3.389650000	416.2		
T	45.314440000	3.389650000	416.2		
T	45.314300000	3.389650000	416.4		
T	45.314180000	3.389660000	416.6		
T	45.314080000	3.389650000	416.4		
T	45.313920000	3.389630000	416.1		
T	45.313560000	3.389560000	415.4		
T	45.313050000	3.389460000	415.2		
T	45.312620000	3.389390000	415.6		
T	45.312310000	3.389330000	415.8		
T	45.311810000	3.389240000	416.0		
T	45.311500000	3.389170000	416.0		
T	45.311370000	3.389120000	416.0		
T	45.311040000	3.388990000	416.0		
T	45.310780000	3.388860000	416.0		
T	45.310590000	3.388790000	416.1		
T	45.310500000	3.388770000	416.2		
T	45.310210000	3.388760000	416.4		
T	45.309660000	3.388760000	417.1		
T	45.309320000	3.388740000	417.7		
T	45.309230000	3.388730000	417.9		
T	45.309230000	3.388730000	417.9		
T	45.309180000	3.388840000	418.0		
T	45.309170000	3.388920000	418.0		
T	45.309170000	3.388980000	418.0		
T	45.309180000	3.389180000	418.0		
T	45.309240000	3.389780000	417.2		
T	45.309300000	3.390470000	417.5		
T	45.309320000	3.390760000	417.7		
T	45.309300000	3.390820000	417.8		
T	45.309330000	3.390880000	417.8		
T	45.309340000	3.390950000	417.8		
T	45.309350000	3.391100000	417.9		
T	45.309370000	3.391300000	417.9		
T	45.309390000	3.391580000	418.0		
T	45.309420000	3.391740000	417.9		
T	45.309440000	3.391860000	417.7		
T	45.309500000	3.391990000	417.5		
T	45.309580000	3.392190000	417.4		
T	45.309700000	3.392470000	417.3		
T	45.309750000	3.392610000	417.4		
T	45.309800000	3.392750000	417.5		
T	45.309870000	3.392880000	417.7		
T	45.309900000	3.392980000	417.8		
T	45.309920000	3.393030000	417.8		
T	45.309940000	3.393070000	417.9		
T	45.309980000	3.393200000	418.0		
T	45.310020000	3.393370000	418.0		
T	45.310060000	3.393540000	418.0		
T	45.310100000	3.393710000	417.9		
T	45.310120000	3.393840000	417.9		
T	45.310130000	3.393850000	417.9		
T	45.310150000	3.393970000	417.9		
T	45.310210000	3.394300000	417.5		
T	45.310240000	3.394510000	417.0		
T	45.310270000	3.394750000	416.5		
T	45.310290000	3.394970000	416.1		
T	45.310300000	3.395040000	416.0		
T	45.310330000	3.395300000	416.0		
T	45.310370000	3.395590000	416.0		
T	45.310410000	3.395830000	416.0		
T	45.310480000	3.396160000	415.5		
T	45.310480000	3.396160000	415.5		
T	45.310230000	3.396400000	415.6		
T	45.310000000	3.396580000	416.0		
T	45.309830000	3.396700000	416.0		
T	45.309600000	3.396850000	415.9		
T	45.309330000	3.397060000	415.6		
T	45.309030000	3.397350000	415.5		
T	45.308740000	3.397610000	416.2		
T	45.308580000	3.397750000	416.7		
T	45.308480000	3.397820000	417.0		
T	45.308380000	3.397860000	417.3		
T	45.308270000	3.397880000	417.5		
T	45.308140000	3.397880000	417.5		
T	45.307880000	3.397850000	417.5		
T	45.307530000	3.397800000	417.6		
T	45.307270000	3.397800000	417.7		
T	45.306940000	3.397830000	417.7		
T	45.306620000	3.397880000	417.9		
T	45.306390000	3.397940000	418.0		
T	45.306100000	3.398050000	418.1		
T	45.305960000	3.398120000	418.1		
T	45.305900000	3.398150000	418.0		
T	45.305740000	3.398250000	418.1		
T	45.305620000	3.398330000	418.3		
T	45.305460000	3.398480000	418.5		
T	45.305330000	3.398620000	418.7		
T	45.305210000	3.398730000	418.9		
T	45.305050000	3.398860000	419.0		
T	45.304870000	3.398990000	418.9		
T	45.304400000	3.399330000	418.0		
T	45.304040000	3.399600000	417.2		
T	45.303930000	3.399670000	417.2		
T	45.303700000	3.399840000	417.4		
T	45.303630000	3.399870000	417.5		
T	45.303560000	3.399860000	417.7		
T	45.303510000	3.399820000	417.8		
T	45.303410000	3.399640000	418.3		
T	45.303220000	3.399350000	418.8		
T	45.303080000	3.399160000	419.0		
T	45.302840000	3.398850000	419.4		
T	45.302740000	3.398730000	419.5		
T	45.302650000	3.398670000	419.6		
T	45.302370000	3.398570000	419.7		
T	45.302160000	3.398500000	419.8		
T	45.302120000	3.398480000	419.8		
T	45.302000000	3.398440000	419.9		
T	45.302000000	3.398440000	419.9		
T	45.301950000	3.398540000	419.8		
T	45.301860000	3.398650000	419.6		
T	45.301730000	3.398760000	419.5		
T	45.301570000	3.398890000	419.4		
T	45.301310000	3.399030000	419.5		
T	45.301130000	3.399130000	419.6		
T	45.301030000	3.399170000	419.8		
T	45.300920000	3.399220000	420.0		
T	45.300450000	3.399430000	420.2		
T	45.300350000	3.399490000	420.2		
T	45.300350000	3.399490000	420.2		
T	45.301030000	3.400810000	423.0		
T	45.301190000	3.401110000	422.1		
T	45.301330000	3.401370000	421.5		
T	45.301410000	3.401510000	421.3		
T	45.301430000	3.401590000	421.3		
T	45.301520000	3.401760000	421.2		
T	45.301700000	3.402040000	421.4		
T	45.301700000	3.402050000	421.4		
T	45.301890000	3.402350000	421.5		
T	45.302010000	3.402570000	421.7		
T	45.302060000	3.402670000	421.8		
T	45.302100000	3.402770000	422.0		
T	45.302210000	3.403020000	422.4		
T	45.302320000	3.403250000	422.8		
T	45.302360000	3.403350000	423.0		
T	45.302380000	3.403370000	422.9		
T	45.302410000	3.403410000	422.8		
T	45.302510000	3.403640000	421.9		
T	45.302620000	3.403900000	420.8		
T	45.302730000	3.404150000	420.0		
T	45.302830000	3.404430000	419.5		
T	45.302880000	3.404570000	419.3		
T	45.302910000	3.404690000	419.1		
T	45.302970000	3.404900000	418.7		
T	45.303020000	3.405120000	418.4		
T	45.303090000	3.405400000	417.8		
T	45.303150000	3.405660000	417.1		
T	45.303250000	3.406060000	416.8		
T	45.303340000	3.406430000	417.4		
T	45.303380000	3.406610000	417.9		
T	45.303380000	3.406660000	418.0		
T	45.303380000	3.406670000	418.1		
T	45.303400000	3.406780000	418.5		
T	45.303420000	3.406860000	418.8		
T	45.303420000	3.406900000	418.9		
T	45.303420000	3.406930000	419.0		
T	45.303420000	3.406960000	419.1		
T	45.303410000	3.407070000	419.5		
T	45.303410000	3.407070000	419.5		
T	45.303400000	3.407070000	419.5		
T	45.303400000	3.407080000	419.5		
T	45.303390000	3.407090000	419.6		
T	45.303380000	3.407100000	419.6		
T	45.303380000	3.407110000	419.6		
T	45.303370000	3.407120000	419.7		
T	45.303370000	3.407130000	419.7		
T	45.303350000	3.407160000	419.8		
T	45.303330000	3.407180000	419.9		
T	45.303320000	3.407200000	419.9		
T	45.303320000	3.407230000	420.0		
T	45.303310000	3.407250000	420.1		
T	45.303300000	3.407280000	420.2		
T	45.303300000	3.407300000	420.3		
T	45.303300000	3.407330000	420.4		
T	45.303300000	3.407360000	420.5		
T	45.303300000	3.407380000	420.6		
T	45.303310000	3.407410000	420.7		
T	45.303310000	3.407430000	420.8		
T	45.303260000	3.407530000	421.1		
T	45.303240000	3.407570000	421.1		
T	45.303190000	3.407640000	421.1		
T	45.303090000	3.407730000	421.2		
T	45.303010000	3.407840000	421.2		
T	45.302830000	3.408050000	421.2		
T	45.302720000	3.408160000	421.2		
T	45.302610000	3.408270000	421.1		
T	45.302480000	3.408390000	421.0		
T	45.302370000	3.408490000	421.1		
T	45.302300000	3.408550000	421.1		
T	45.302220000	3.408600000	421.1		
T	45.302140000	3.408650000	421.2		
T	45.302050000	3.408710000	421.1		
T	45.301930000	3.408770000	421.1		
T	45.301770000	3.408850000	421.0		
T	45.301530000	3.408970000	420.7		
T	45.301380000	3.409050000	420.4		
T	45.301260000	3.409120000	420.1		
T	45.301170000	3.409180000	420.0		
T	45.301060000	3.409250000	420.0		
T	45.300880000	3.409410000	420.0		
T	45.300180000	3.410040000	422.3		
T	45.299560000	3.410590000	421.8		
T	45.298970000	3.411120000	421.9		
T	45.298560000	3.411480000	422.0		
T	45.298330000	3.411700000	422.0		
T	45.298330000	3.411710000	422.0		
T	45.298030000	3.411960000	422.9		
T	45.298000000	3.411990000	423.0		
T	45.297870000	3.412100000	423.4		
T	45.297800000	3.412150000	423.7		
T	45.297720000	3.412200000	423.9		
T	45.297470000	3.412390000	424.8		
T	45.297310000	3.412510000	424.3		
T	45.297190000	3.412610000	423.7		
T	45.297070000	3.412730000	423.2		
T	45.297000000	3.412790000	422.9		
T	45.296840000	3.412940000	422.4		
T	45.296840000	3.412940000	422.4		
T	45.296760000	3.412890000	422.2		
T	45.296720000	3.412870000	422.1		
T	45.296680000	3.412850000	422.0		
T	45.296630000	3.412840000	422.0		
T	45.296400000	3.412800000	421.7		
T	45.296320000	3.412780000	421.6		
T	45.296140000	3.412760000	421.4		
T	45.295920000	3.412750000	421.1		
T	45.295820000	3.412760000	421.0		
T	45.295710000	3.412790000	421.1		
T	45.295570000	3.412850000	421.2		
T	45.295250000	3.413030000	421.3		
T	45.295070000	3.413130000	421.2		
T	45.294840000	3.413230000	421.1		
T	45.294610000	3.413320000	421.0		
T	45.294370000	3.413400000	421.1		
T	45.294040000	3.413480000	421.4		
T	45.293740000	3.413560000	422.0		
T	45.293440000	3.413640000	422.5		
T	45.293280000	3.413700000	422.6		
T	45.293110000	3.413800000	422.6		
T	45.292950000	3.413930000	422.4		
T	45.292660000	3.414180000	422.0		
T	45.292270000	3.414540000	421.5		
T	45.291870000	3.414960000	422.3		
T	45.291440000	3.415410000	423.1		
T	45.291050000	3.415820000	423.0		
T	45.290820000	3.416070000	422.7		
T	45.290620000	3.416260000	422.8		
T	45.290370000	3.416490000	423.1		
T	45.290240000	3.416600000	423.4		
T	45.290080000	3.416740000	423.8		
T	45.289870000	3.416930000	424.2		
T	45.289770000	3.417040000	424.5		
T	45.289710000	3.417110000	424.7		
T	45.289660000	3.417170000	425.0		
T	45.289530000	3.417410000	426.0		
T	45.289480000	3.417490000	426.5		
T	45.289450000	3.417540000	426.6		
T	45.289420000	3.417600000	426.6		
T	45.289340000	3.417690000	426.8		
T	45.289190000	3.417840000	427.1		
T	45.288980000	3.417990000	427.8		
T	45.288850000	3.418080000	428.4		
T	45.288750000	3.418160000	429.0		
T	45.288640000	3.418260000	429.7		
T	45.288520000	3.418380000	430.7		
T	45.288460000	3.418480000	431.3		
T	45.288420000	3.418570000	431.7		
T	45.288420000	3.418580000	431.7		
T	45.288410000	3.418640000	431.9		
T	45.288400000	3.418740000	432.1		
T	45.288400000	3.418840000	432.2		
T	45.288410000	3.418960000	432.3		
T	45.288420000	3.419020000	432.4		
T	45.288450000	3.419500000	434.0		
T	45.288450000	3.419510000	434.0		
T	45.288500000	3.419910000	435.6		
T	45.288520000	3.420070000	436.0		
T	45.288550000	3.420260000	436.3		
T	45.288600000	3.420530000	436.6		
T	45.288620000	3.420690000	437.0		
T	45.288710000	3.421180000	437.9		
T	45.288790000	3.421620000	438.9		
T	45.288840000	3.421910000	439.3		
T	45.288860000	3.422040000	439.5		
T	45.288890000	3.422170000	439.6		
T	45.288920000	3.422340000	439.7		
T	45.288930000	3.422420000	439.8		
T	45.288950000	3.422770000	440.5		
T	45.288960000	3.423140000	441.5		
T	45.288960000	3.423240000	441.7		
T	45.288960000	3.423390000	442.2		
T	45.288960000	3.423420000	442.2		
T	45.288900000	3.424020000	443.9		
T	45.288870000	3.424360000	444.6		
T	45.288860000	3.424450000	444.7		
